4.37 0.000210983 -0.000585836 0.000181128 0.858499
4.38 0.000208715 -0.00057954 0.000179186 0.858522
4.39 0.000206471 -0.000573313 0.000177265 0.858546
4.4 0.000204251 -0.000567152 0.000175364 0.85857
4.41 0.000202055 -0.000561057 0.000173484 0.858595
4.42 0.000199883 -0.000555028 0.000171623 0.85862
4.43 0.000197734 -0.000549064 0.000169783 0.858646
4.44 0.000195608 -0.000543164 0.000167963 0.858673
4.45 0.000193504 -0.000537328 0.000166162 0.8587
4.46 0.000191424 -0.000531554 0.000164381 0.858727
4.47 0.000189365 -0.000525842 0.000162618 0.858755
4.48 0.000187329 -0.000520192 0.000160875 0.858783
4.49 0.000185314 -0.000514602 0.00015915 0.858812
4.5 0.000183322 -0.000509072 0.000157444 0.858842
4.51 0.00018135 -0.000503602 0.000155756 0.858872
4.52 0.0001794 -0.000498191 0.000154087 0.858902
4.53 0.00017747 -0.000492838 0.000152435 0.858933
4.54 0.000175562 -0.000487543 0.000150801 0.858964
4.55 0.000173674 -0.000482304 0.000149185 0.858996
4.56 0.000171806 -0.000477122 0.000147586 0.859028
4.57 0.000169958 -0.000471996 0.000146004 0.85906
4.58 0.00016813 -0.000466925 0.000144439 0.859093
4.59 0.000166321 -0.000461908 0.000142891 0.859127
4.6 0.000164532 -0.000456945 0.00014136 0.859161
4.61 0.000162762 -0.000452036 0.000139845 0.859195
4.62 0.000161012 -0.000447179 0.000138346 0.859229
4.63 0.00015928 -0.000442375 0.000136863 0.859265
4.64 0.000157566 -0.000437622 0.000135397 0.8593
4.65 0.000155871 -0.000432921 0.000133946 0.859336
4.66 0.000154195 -0.00042827 0.000132511 0.859372
4.67 0.000152536 -0.000423669 0.000131091 0.859409
4.68 0.000150895 -0.000419117 0.000129686 0.859446
4.69 0.000149272 -0.000414615 0.000128297 0.859484
4.7 0.000147666 -0.000410161 0.000126922 0.859521
4.71 0.000146077 -0.000405755 0.000125562 0.85956
4.72 0.000144506 -0.000401396 0.000124217 0.859598
4.73 0.000142951 -0.000397084 0.000122886 0.859637
4.74 0.000141413 -0.000392819 0.00012157 0.859676
4.75 0.000139892 -0.000388599 0.000120267 0.859716
4.76 0.000138387 -0.000384425 0.000118979 0.859756
4.77 0.000136898 -0.000380296 0.000117704 0.859797
4.78 0.000135425 -0.000376211 0.000116443 0.859837
4.79 0.000133968 -0.00037217 0.000115196 0.859878
4.8 0.000132527 -0.000368173 0.000113962 0.85992
4.81 0.000131101 -0.000364219 0.000112742 0.859962
4.82 0.00012969 -0.000360307 0.000111534 0.860004
4.83 0.000128295 -0.000356437 0.00011034 0.860046
4.84 0.000126915 -0.000352609 0.000109158 0.860089
4.85 0.000125549 -0.000348822 0.000107989 0.860132
4.86 0.000124198 -0.000345076 0.000106832 0.860175
4.87 0.000122862 -0.00034137 0.000105688 0.860219
4.88 0.00012154 -0.000337704 0.000104556 0.860263
4.89 0.000120232 -0.000334077 0.000103437 0.860307
4.9 0.000118939 -0.00033049 0.000102329 0.860352
4.91 0.000117659 -0.000326941 0.000101234 0.860397
4.92 0.000116393 -0.00032343 0.00010015 0.860442
4.93 0.000115141 -0.000319957 9.90773e-05 0.860487
4.94 0.000113902 -0.000316522 9.80165e-05 0.860533
4.95 0.000112677 -0.000313123 9.69671e-05 0.860579
4.96 0.000111464 -0.000309761 9.5929e-05 0.860625
4.97 0.000110265 -0.000306435 9.4902e-05 0.860672
